unique_id,id,name,child_of_artifact,basis_name,component_basis,system,subfunction_type,function_id,subfunction_basis,sys_id,sys_name,sys_type,sys_type_name,mat_id,material_name,input_flow,input_flow_basis,child_of_flow_input,input_artifact,output_flow,output_flow_basis,child_of_flow_output,output_artifact,subfunction_tier,func_parent_heir_id,parent_teir,parent_subfunction,func_grandparent_heir_id,grandparent_teir,grand_parent_subfunction,manufac_process_type,manufac_type,fail_id,severity,failure,child_of_failure
14886,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21274,5,solid,1,21274,3,10,2,transfer,7,1,channel,5,injection molding,,,,
14887,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21274,5,solid,1,21274,3,32,2,stop,22,1,control magnitude,6,machining,,,,
14888,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21274,5,solid,1,21274,2,50,1,support,,,,1,casting,,,,
14889,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21274,5,solid,1,21274,2,22,1,control magnitude,,,,5,injection molding,,,,
14890,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21274,5,solid,1,21274,2,37,1,provision,,,,6,machining,,,,
14891,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21292,2,50,1,support,,,,1,casting,,,,
14892,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21292,2,7,1,channel,,,,5,injection molding,,,,
14893,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21292,3,10,2,transfer,7,1,channel,6,machining,,,,
14894,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21292,3,13,2,guide,7,1,channel,1,casting,,,,
14895,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21292,2,50,1,support,,,,5,injection molding,,,,
14896,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21292,2,35,1,convert,,,,6,machining,,,,
14897,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21292,2,35,1,convert,,,,1,casting,,,,
14898,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21292,3,32,2,stop,22,1,control magnitude,5,injection molding,,,,
14899,21265,main body,21285,50,housing,706,23,49862,actuate,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21292,2,50,1,support,,,,6,machining,,,,
14900,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21292,2,50,1,support,,,,1,casting,,,,
14901,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21292,3,10,2,transfer,7,1,channel,5,injection molding,,,,
14902,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21292,2,35,1,convert,,,,6,machining,,,,
14903,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21292,2,7,1,channel,,,,1,casting,,,,
14904,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21292,2,50,1,support,,,,5,injection molding,,,,
14905,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21292,3,32,2,stop,22,1,control magnitude,6,machining,,,,
14906,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21292,2,50,1,support,,,,1,casting,,,,
14907,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21292,,,,,,,,5,injection molding,,,,
14908,21265,main body,21285,50,housing,706,23,49861,actuate,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21292,3,18,2,couple,17,1,connect,6,machining,,,,
14909,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21292,1,,,,,,,1,casting,,,,
14910,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21292,2,50,1,support,,,,5,injection molding,,,,
14911,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21292,3,10,2,transfer,7,1,channel,6,machining,,,,
14912,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21292,2,35,1,convert,,,,1,casting,,,,
14913,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21292,2,7,1,channel,,,,5,injection molding,,,,
14914,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21292,2,22,1,control magnitude,,,,6,machining,,,,
14915,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21292,2,50,1,support,,,,1,casting,,,,
14916,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21292,2,17,1,connect,,,,5,injection molding,,,,
14917,21265,main body,21285,50,housing,706,13,49859,guide,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21292,2,50,1,support,,,,6,machining,,,,
14918,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21292,2,human material,1,21292,2,7,1,channel,,,,1,casting,,,,
14919,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21292,2,human material,1,21292,2,7,1,channel,,,,5,injection molding,,,,
14920,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21292,2,human material,1,21292,2,22,1,control magnitude,,,,6,machining,,,,
14921,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21292,2,human material,1,21292,2,35,1,convert,,,,1,casting,,,,
14922,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21292,2,human material,1,21292,2,7,1,channel,,,,5,injection molding,,,,
14923,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21292,2,human material,1,21292,2,22,1,control magnitude,,,,6,machining,,,,
14924,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,11,metal,2,human material,1,21292,2,human material,1,21292,2,17,1,connect,,,,1,casting,,,,
14925,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,11,metal,2,human material,1,21292,2,human material,1,21292,2,50,1,support,,,,5,injection molding,,,,
14926,21265,main body,21285,50,housing,706,13,49855,guide,706,hitachi brad nailer,1,consumer,11,metal,2,human material,1,21292,2,human material,1,21292,2,50,1,support,,,,6,machining,,,,
14927,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,16,rubber,30,human energy,29,21292,30,human energy,29,21292,2,17,1,connect,,,,1,casting,,,,
14928,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,16,rubber,30,human energy,29,21292,30,human energy,29,21292,2,50,1,support,,,,5,injection molding,,,,
14929,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,16,rubber,30,human energy,29,21292,30,human energy,29,21292,2,50,1,support,,,,6,machining,,,,
14930,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21292,30,human energy,29,21292,,,,,,,,1,casting,,,,
14931,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21292,30,human energy,29,21292,1,,,,,,,5,injection molding,,,,
14932,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21292,30,human energy,29,21292,2,50,1,support,,,,6,machining,,,,
14933,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21292,30,human energy,29,21292,3,10,2,transfer,7,1,channel,1,casting,,,,
14934,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21292,30,human energy,29,21292,3,18,2,couple,17,1,connect,5,injection molding,,,,
14935,21265,main body,21285,50,housing,706,13,49854,guide,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21292,30,human energy,29,21292,3,32,2,stop,22,1,control magnitude,6,machining,,,,
14936,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21292,3,32,2,stop,22,1,control magnitude,1,casting,,,,
14937,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21292,,,,,,,,5,injection molding,,,,
14938,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21292,2,7,1,channel,,,,6,machining,,,,
14939,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21292,2,50,1,support,,,,1,casting,,,,
14940,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21292,2,50,1,support,,,,5,injection molding,,,,
14941,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21292,3,32,2,stop,22,1,control magnitude,6,machining,,,,
14942,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21292,2,50,1,support,,,,1,casting,,,,
14943,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21292,2,7,1,channel,,,,5,injection molding,,,,
14944,21265,main body,21285,50,housing,706,13,49853,guide,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21292,2,17,1,connect,,,,6,machining,,,,
14945,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21276,2,35,1,convert,,,,1,casting,,,,
14946,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21276,2,50,1,support,,,,5,injection molding,,,,
14947,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,16,rubber,43,pneumatic,29,21292,43,pneumatic,29,21276,2,17,1,connect,,,,6,machining,,,,
14948,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21276,3,18,2,couple,17,1,connect,1,casting,,,,
14949,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21276,1,,,,,,,5,injection molding,,,,
14950,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21276,3,2,2,separate,1,1,branch,6,machining,,,,
14951,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21276,2,7,1,channel,,,,1,casting,,,,
14952,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21276,2,7,1,channel,,,,5,injection molding,,,,
14953,21265,main body,21285,50,housing,706,10,49860,transfer,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21276,2,7,1,channel,,,,6,machining,,,,
14954,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21276,2,7,1,channel,,,,1,casting,,,,
14955,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21276,2,35,1,convert,,,,5,injection molding,,,,
14956,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,16,rubber,3,gas,1,21292,3,gas,1,21276,2,37,1,provision,,,,6,machining,,,,
14957,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21276,2,37,1,provision,,,,1,casting,,,,
14958,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21276,2,50,1,support,,,,5,injection molding,,,,
14959,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21276,2,50,1,support,,,,6,machining,,,,
14960,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21276,2,17,1,connect,,,,1,casting,,,,
14961,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21276,2,7,1,channel,,,,5,injection molding,,,,
14962,21265,main body,21285,50,housing,706,10,49858,transfer,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21276,2,7,1,channel,,,,6,machining,,,,
14963,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21292,2,human material,1,21261,2,7,1,channel,,,,1,casting,,,,
14964,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21292,2,human material,1,21261,2,7,1,channel,,,,5,injection molding,,,,
14965,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21292,2,human material,1,21261,2,7,1,channel,,,,6,machining,,,,
14966,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21292,2,human material,1,21261,2,22,1,control magnitude,,,,1,casting,,,,
14967,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21292,2,human material,1,21261,2,50,1,support,,,,5,injection molding,,,,
14968,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21292,2,human material,1,21261,2,50,1,support,,,,6,machining,,,,
14969,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,11,metal,2,human material,1,21292,2,human material,1,21261,2,1,1,branch,,,,1,casting,,,,
14970,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,11,metal,2,human material,1,21292,2,human material,1,21261,2,50,1,support,,,,5,injection molding,,,,
14971,21265,main body,21285,50,housing,706,9,49857,export,706,hitachi brad nailer,1,consumer,11,metal,2,human material,1,21292,2,human material,1,21261,2,7,1,channel,,,,6,machining,,,,
14972,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,16,rubber,30,human energy,29,21292,30,human energy,29,21261,2,17,1,connect,,,,1,casting,,,,
14973,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,16,rubber,30,human energy,29,21292,30,human energy,29,21261,2,7,1,channel,,,,5,injection molding,,,,
14974,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,16,rubber,30,human energy,29,21292,30,human energy,29,21261,2,7,1,channel,,,,6,machining,,,,
14975,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21292,30,human energy,29,21261,2,7,1,channel,,,,1,casting,,,,
14976,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21292,30,human energy,29,21261,2,7,1,channel,,,,5,injection molding,,,,
14977,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21292,30,human energy,29,21261,2,50,1,support,,,,6,machining,,,,
14978,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21292,30,human energy,29,21261,2,7,1,channel,,,,1,casting,,,,
14979,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21292,30,human energy,29,21261,2,17,1,connect,,,,5,injection molding,,,,
14980,21265,main body,21285,50,housing,706,9,49856,export,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21292,30,human energy,29,21261,2,50,1,support,,,,6,machining,,,,
14981,21265,main body,21285,50,housing,706,8,49864,import,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21261,2,human material,1,21292,2,17,1,connect,,,,1,casting,,,,
14982,21265,main body,21285,50,housing,706,8,49864,import,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21261,2,human material,1,21292,2,7,1,channel,,,,5,injection molding,,,,
14983,21265,main body,21285,50,housing,706,8,49864,import,706,hitachi brad nailer,1,consumer,16,rubber,2,human material,1,21261,2,human material,1,21292,2,7,1,channel,,,,6,machining,,,,
14984,21265,main body,21285,50,housing,706,8,49864,import,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21261,2,human material,1,21292,1,,,,,,,1,casting,,,,
14985,21265,main body,21285,50,housing,706,8,49864,import,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21261,2,human material,1,21292,2,22,1,control magnitude,,,,5,injection molding,,,,
14986,21265,main body,21285,50,housing,706,8,49864,import,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21261,2,human material,1,21292,2,1,1,branch,,,,6,machining,,,,
